accession,collection_date,isolation_source,isolation_taxa,city,county,state,FIPS,region_name,district_name,latitude,longitude,data_source
KX547485,13-Jun-14,mosquito,Culex ,,Rockland,New York,36087,Northeast,Middle Atlantic,,,PRJNA262930
KX547483,3-Jul-14,mosquito,Culex ,,Nassau,New York,36059,Northeast,Middle Atlantic,,,PRJNA262930
KX547548,2-Sep-14,mosquito,Culiseta ,,Oswego,New York,36075,Northeast,Middle Atlantic,,,PRJNA262930
KX547445,17-Sep-14,mosquito,Culex ,,Suffolk,New York,36103,Northeast,Middle Atlantic,,,PRJNA262930
KX547221,23-Sep-14,mosquito,Culex ,,Nassau,New York,36059,Northeast,Middle Atlantic,,,PRJNA262930
KX547450,5-Aug-15,mosquito,Culiseta ,,Onondaga,New York,36067,Northeast,Middle Atlantic,,,PRJNA262930
KX547206,7-Aug-15,mosquito,Culiseta ,,Chautauqua,New York,36013,Northeast,Middle Atlantic,,,PRJNA262930
KX547235,13-Aug-15,mosquito,Culex ,,Orange,New York,36071,Northeast,Middle Atlantic,,,PRJNA262930
KX547169,2-Sep-15,mosquito,Culiseta ,,Oswego,New York,36075,Northeast,Middle Atlantic,,,PRJNA262930
KX547286,3-Sep-15,mosquito,Culiseta ,,Chautauqua,New York,36013,Northeast,Middle Atlantic,,,PRJNA262930
W0950,4-Sep-13,mosquito,Culex salinarius,New Castle,Rockingham,New Hampshire,33015,Northeast,New England,,,WN4K
W0951,1-Oct-13,mosquito,Culiseta melanura,Brentwood,Rockingham,New Hampshire,33015,Northeast,New England,,,WN4K
W0952,9-Sep-15,mosquito,Culex restuans,Manchester,Hillsborough,New Hampshire,33011,Northeast,New England,,,WN4K
W0953,10-Sep-15,mosquito,Culiseta morsitans,East Kingston,Rockingham,New Hampshire,33015,Northeast,New England,,,WN4K
W0954,31-Jul-17,mosquito,Culex pipiens/restuans,Manchester,Hillsborough,New Hampshire,33011,Northeast,New England,,,WN4K
W0955,1-Aug-17,mosquito,Culex pipiens/restuans,Manchester,Hillsborough,New Hampshire,33011,Northeast,New England,,,WN4K
W0956,4-Aug-17,mosquito,Culex restuans,Keene,Cheshire,New Hampshire,33005,Northeast,New England,,,WN4K
W0957,10-Aug-17,mosquito,Culex pipiens,Nashua,Hillsborough,New Hampshire,33011,Northeast,New England,,,WN4K
W0958,12-Sep-17,mosquito,Culex salinarius,Rye,Rockingham,New Hampshire,33015,Northeast,New England,,,WN4K
W0959,15-Sep-17,mosquito,Culiseta melanura,Exeter,Rockingham,New Hampshire,33015,Northeast,New England,,,WN4K
W0960,19-Sep-17,mosquito,Culiseta melanura,Madbury,Strafford,New Hampshire,33017,Northeast,New England,,,WN4K
W0961,5-Oct-17,mosquito,Culiseta melanura,East Kingston,Rockingham,New Hampshire,33015,Northeast,New England,,,WN4K
W0962,5-Oct-17,mosquito,Culiseta melanura,Danville,Rockingham,New Hampshire,33015,Northeast,New England,,,WN4K
W0963,16-Jul-18,mosquito,Culex pipiens/restuans,Manchester,Hillsborough,New Hampshire,33011,Northeast,New England,,,WN4K
W0964,7-Aug-18,mosquito,Culex pipiens/restuans,Manchester,Hillsborough,New Hampshire,33011,Northeast,New England,,,WN4K
W0965,9-Aug-18,mosquito,Coquillettidia perturbans,Salem,Rockingham,New Hampshire,33015,Northeast,New England,,,WN4K
W0966,13-Aug-18,mosquito,Culex pipiens/restuans,Manchester,Hillsborough,New Hampshire,33011,Northeast,New England,,,WN4K
W0967,13-Aug-18,mosquito,Aedes cinereus,Manchester,Hillsborough,New Hampshire,33011,Northeast,New England,,,WN4K
W0968,13-Aug-18,mosquito,Coquillettidia perturbans,Manchester,Hillsborough,New Hampshire,33011,Northeast,New England,,,WN4K
W0969,14-Aug-18,mosquito,Culex pipiens/restuans,Manchester,Hillsborough,New Hampshire,33011,Northeast,New England,,,WN4K
W0971,16-Aug-18,mosquito,Culex pipiens,Nashua,Hillsborough,New Hampshire,33011,Northeast,New England,,,WN4K
W0972,16-Aug-18,mosquito,Culex salinarius,Keene,Cheshire,New Hampshire,33005,Northeast,New England,,,WN4K
W0970,20-Aug-18,mosquito,Culex pipiens/restuans,Manchester,Hillsborough,New Hampshire,33011,Northeast,New England,,,WN4K
W0973,22-Aug-18,mosquito,Ochlerotatus canadensis,Manchester,Hillsborough,New Hampshire,33011,Northeast,New England,,,WN4K
W0974,22-Aug-18,mosquito,Psorophora ferox,Manchester,Hillsborough,New Hampshire,33011,Northeast,New England,,,WN4K
W0975,28-Aug-18,mosquito,Culex pipiens,North Hampton,Rockingham,New Hampshire,33015,Northeast,New England,,,WN4K
W0976,28-Aug-18,mosquito,Culex salinarius,Rye,Rockingham,New Hampshire,33015,Northeast,New England,,,WN4K
W0977,30-Aug-18,mosquito,Culex pipiens,Nashua,Hillsborough,New Hampshire,33011,Northeast,New England,,,WN4K
W0978,30-Aug-18,mosquito,Culex pipiens,Nashua,Hillsborough,New Hampshire,33011,Northeast,New England,,,WN4K
W0979,4-Sep-18,mosquito,Culex salinarius,Londonderry,Rockingham,New Hampshire,33015,Northeast,New England,,,WN4K
W0980,11-Sep-18,mosquito,Culex salinarius,Londonderry,Rockingham,New Hampshire,33015,Northeast,New England,,,WN4K
W0981,11-Sep-18,mosquito,Culiseta melanura,Candia,Rockingham,New Hampshire,33015,Northeast,New England,,,WN4K
W0982,11-Sep-18,mosquito,Aedes cinereus,Candia,Rockingham,New Hampshire,33015,Northeast,New England,,,WN4K
W0983,11-Sep-18,mosquito,Culiseta melanura,Raymond,Rockingham,New Hampshire,33015,Northeast,New England,,,WN4K
W0984,11-Sep-18,mosquito,Culiseta melanura,Sandown,Rockingham,New Hampshire,33015,Northeast,New England,,,WN4K
W0985,13-Sep-18,mosquito,Culiseta melanura,Newton,Rockingham,New Hampshire,33015,Northeast,New England,,,WN4K
W0986,18-Sep-18,mosquito,Culex salinarius,Rye,Rockingham,New Hampshire,33015,Northeast,New England,,,WN4K
W0987,18-Sep-18,mosquito,Culiseta melanura,Rye,Rockingham,New Hampshire,33015,Northeast,New England,,,WN4K
W0988,18-Sep-18,mosquito,Culex restuans,Kensington,Rockingham,New Hampshire,33015,Northeast,New England,,,WN4K
W0989,27-Sep-18,mosquito,Culex pipiens,Keene,Cheshire,New Hampshire,33005,Northeast,New England,,,WN4K
W0990,4-Oct-18,mosquito,Culiseta morsitans,Newton,Rockingham,New Hampshire,33015,Northeast,New England,,,WN4K
W0831,13-Jul-18,mosquito,,Toledo,Lucas,Ohio,39095,Midwest,East North Central,41.711,-83.625,WN4K
W0832,17-Jul-18,mosquito,,Holland,Lucas,Ohio,39095,Midwest,East North Central,41.639,-83.704,WN4K
W0835,17-Jul-18,mosquito,,Toledo,Lucas,Ohio,39095,Midwest,East North Central,41.64,-83.598,WN4K
W0836,17-Jul-18,mosquito,,Holland,Lucas,Ohio,39095,Midwest,East North Central,41.618,-83.71,WN4K
W0839,17-Jul-18,mosquito,,Toledo,Lucas,Ohio,39095,Midwest,East North Central,41.715,-83.514,WN4K
W0842,17-Jul-18,mosquito,,Columbus,Franklin,Ohio,39049,Midwest,East North Central,39.999,-83.035,WN4K
W0845,17-Jul-18,mosquito,,Worthington,Franklin,Ohio,39049,Midwest,East North Central,40.092,-83.03,WN4K
W0858,17-Jul-18,mosquito,,Bath,Summit,Ohio,39153,Midwest,East North Central,41.162,-81.612,WN4K
W0860,17-Jul-18,mosquito,,Cuyahoga Falls,Summit,Ohio,39153,Midwest,East North Central,41.146,-81.478,WN4K
W0861,17-Jul-18,mosquito,,Fairlawn,Summit,Ohio,39153,Midwest,East North Central,41.121,-81.646,WN4K
W0865,17-Jul-18,mosquito,,Green,Summit,Ohio,39153,Midwest,East North Central,40.927,-81.461,WN4K
W0870,17-Jul-18,mosquito,,Macedonia,Summit,Ohio,39153,Midwest,East North Central,41.306,-81.511,WN4K
W0885,17-Jul-18,mosquito,,Sheffiled Village,Lorain,Ohio,39093,Midwest,East North Central,41.444,-82.078,WN4K
W0840,18-Jul-18,mosquito,,Maumee,Lucas,Ohio,39095,Midwest,East North Central,41.582,-83.629,WN4K
W0848,18-Jul-18,mosquito,,Columbus,Franklin,Ohio,39049,Midwest,East North Central,40.132,-82.987,WN4K
W0856,18-Jul-18,mosquito,,Worthington,Franklin,Ohio,39049,Midwest,East North Central,40.107,-83.007,WN4K
W0875,20-Jul-18,mosquito,,Cincinnati,Hamilton,Ohio,39061,Midwest,East North Central,39.155,-84.54,WN4K
W0897,24-Jul-18,mosquito,,Dayton,Montgomery,Ohio,39113,Midwest,East North Central,39.485,-84.122,WN4K
W0899,24-Jul-18,mosquito,,Dayton,Montgomery,Ohio,39113,Midwest,East North Central,39.48,-84.12,WN4K
W1503,24-Jul-18,mosquito,,Dayton,Montgomery,Ohio,39113,Midwest,East North Central,39.481,-84.121,WN4K
W0891,25-Jul-18,mosquito,,Grafton,Lorain,Ohio,39093,Midwest,East North Central,41.313,-82.038,WN4K
W0901,25-Jul-18,mosquito,,Dayton,Montgomery,Ohio,39113,Midwest,East North Central,39.524,-84.132,WN4K
W0881,26-Jul-18,mosquito,,Clairsville,Belmont,Ohio,39013,Midwest,East North Central,40.091,-80.906,WN4K
W0902,27-Jul-18,mosquito,,Centerville,Montgomery,Ohio,39113,Midwest,East North Central,39.392,-84.081,WN4K
W0909,31-Jul-18,mosquito,,Edgerton,Williams,Ohio,39171,Midwest,East North Central,41.451,-84.758,WN4K
W1505,31-Jul-18,mosquito,,Edgerton,Williams,Ohio,39171,Midwest,East North Central,41.451,-84.758,WN4K
W1507,31-Jul-18,mosquito,,Bryan,Williams,Ohio,39171,Midwest,East North Central,41.474,-84.591,WN4K
W0933,2-Jul-05,mosquito,,,Benton,Oregon,41003,West,Pacific,,,WN4K
W0936,6-Jul-05,mosquito,,,Malheur,Oregon,41045,West,Pacific,,,WN4K
W0937,6-Jul-05,mosquito,,,Malheur,Oregon,41045,West,Pacific,,,WN4K
W0942,8-Jul-05,mosquito,,,Jackson,Oregon,41029,West,Pacific,,,WN4K
W0943,8-Jul-05,bird,Corvus,,Josephine,Oregon,41033,West,Pacific,,,WN4K
W0944,9-Jul-05,mosquito,,,Umatilla,Oregon,41059,West,Pacific,,,WN4K
W0946,9-Jul-05,bird,Buteo swainsoni,,Klamath,Oregon,41035,West,Pacific,,,WN4K
W0947,10-Jul-05,mosquito,,,Morrow,Oregon,41049,West,Pacific,,,WN4K
W0948,10-Jul-05,mosquito,,,Umatilla,Oregon,41059,West,Pacific,,,WN4K
W0949,10-Jul-05,mosquito,,,Morrow,Oregon,41049,West,Pacific,,,WN4K
GU827998,1-Jan-02,bird,Cyanocitta cristata,,Harris,Texas,48201,South,West South Central,,,PMC4142585
DQ176637,1-Jan-02,bird,Quiscalus quiscula,,Hall,Texas,48191,South,West South Central,,,PMID16973548
AY712945,1-Jan-03,bird,Zenaida macroura,,Harris,Texas,48201,South,West South Central,,,PMID15527859
AY712946,1-Jan-03,bird,Quiscalus mexicanus,,Harris,Texas,48201,South,West South Central,,,PMID15527859
AY712947,1-Jan-03,bird,Cyanocitta cristata,,Harris,Texas,48201,South,West South Central,,,PMID15527859
AY712948,1-Jan-03,mosquito,Culex quinquefasciatus,,Harris,Texas,48201,South,West South Central,,,PMID15527859
GU828004,1-Jan-03,bird,Cyanocitta cristata,,Montgomery,Texas,48339,South,West South Central,,,PMC4142585
GU828003,1-Jan-03,bird,Zenaida macroura,,Jefferson,Texas,48245,South,West South Central,,,PMC4142585
GU828001,1-Jan-03,mosquito,Culex quinquefasciatus,,Harris,Texas,48201,South,West South Central,,,PMC4142585
GU828000,1-Jan-03,bird,Cyanocitta cristata,,Harris,Texas,48201,South,West South Central,,,PMC4142585
GU827999,1-Jan-03,bird,Cyanocitta cristata,,Montgomery,Texas,48339,South,West South Central,,,PMC4142585
GU828002,1-Jan-03,mosquito,Culex quinquefasciatus,,Harris,Texas,48201,South,West South Central,,,PMC4142585
DQ164206,1-Jan-04,bird,Cyanocitta cristata,,Harris,Texas,48201,South,West South Central,,,PMID16137736
JF415929,1-Jan-05,bird,Cyanocitta cristata,,Harris,Texas,48201,South,West South Central,,,PMC3321787
JF415914,1-Jan-05,mosquito,Culex quinquefasciatus,,Harris,Texas,48201,South,West South Central,,,PMC3321787
JX015515,28-Jun-05,mosquito,Culex tarsalis,El Paso,El Paso,Texas,48141,South,West South Central,,,PMID23141421
JF415930 ,1-Jan-06,mosquito,Culex quinquefasciatus,,Harris,Texas,48201,South,West South Central,,,PMC3321787
JF415916,1-Jan-06,bird,Mimus polyglottos,,Harris,Texas,48201,South,West South Central,,,PMC3321787
JF415915,1-Jan-06,bird,Quiscalus quiscula,,Harris,Texas,48201,South,West South Central,,,PMC3321787
JF415920,1-Jan-07,bird,Cyanocitta cristata,,Harris,Texas,48201,South,West South Central,,,PMC3321787
JF415919,1-Jan-07,mosquito,Aedes albopictus,,Harris,Texas,48201,South,West South Central,,,PMC3321787
JF415918,1-Jan-07,bird,Cyanocitta cristata,,Harris,Texas,48201,South,West South Central,,,PMC3321787
JF415917,1-Jan-07,bird,Cyanocitta cristata,,Harris,Texas,48201,South,West South Central,,,PMC3321787
JX015516,14-Aug-07,mosquito,Culex tarsalis,El Paso,El Paso,Texas,48141,South,West South Central,,,PMID23141421
JF415921,1-Jan-08,bird,Cyanocitta cristata,,Harris,Texas,48201,South,West South Central,,,PMC3321787
JX015517,26-Aug-08,mosquito,Culex tarsalis,El Paso,El Paso,Texas,48141,South,West South Central,,,PMID23141421
JF415928,1-Jan-09,mosquito,Culex quinquefasciatus,,Harris,Texas,48201,South,West South Central,,,PMC3321787
JF415927,1-Jan-09,mosquito,Aedes albopictus,,Harris,Texas,48201,South,West South Central,,,PMC3321787
JF415926,1-Jan-09,mosquito,Culex quinquefasciatus,,Harris,Texas,48201,South,West South Central,,,PMC3321787
JF415925,1-Jan-09,mosquito,Aedes albopictus,,Harris,Texas,48201,South,West South Central,,,PMC3321787
JF415924,1-Jan-09,bird,Cyanocitta cristata,,Harris,Texas,48201,South,West South Central,,,PMC3321787
JF415923,1-Jan-09,mosquito,Culex quinquefasciatus,,Harris,Texas,48201,South,West South Central,,,PMC3321787
JF415922,1-Jan-09,mosquito,Culex quinquefasciatus,,Harris,Texas,48201,South,West South Central,,,PMC3321787
JX015519,28-Jun-09,mosquito,Culex quinquefasciatus,El Paso,El Paso,Texas,48141,South,West South Central,,,PMID23141421
JX015521,1-Sep-09,mosquito,Culex tarsalis,El Paso,El Paso,Texas,48141,South,West South Central,,,PMID23141421
JX015522,17-Aug-10,mosquito,Culex tarsalis,El Paso,El Paso,Texas,48141,South,West South Central,,,PMID23141421
JX015523,31-Aug-10,mosquito,Culex tarsalis,El Paso,El Paso,Texas,48141,South,West South Central,,,PMID23141421
KT862843,8-Sep-10,bird,Cyanocitta cristata,,Harris,Texas,48201,South,West South Central,,,unpublished
KT862844,29-Aug-11,bird,Corvus brachyrhynchos,,Harris,Texas,48201,South,West South Central,,,unpublished
KC711057,30-May-12,mosquito,Culex quinquefasciatus,Denton,Denton,Texas,48121,South,West South Central,,,PMID23965756
KC711058,5-Jun-12,mosquito,Culex quinquefasciatus,Plano,Collin,Texas,48085,South,West South Central,,,PMID23965756
KC333377,14-Jun-12,bird,Cyanocitta cristata,Katy,Harris,Texas,48201,South,West South Central,,,PMID23965756
KC333376,14-Jun-12,bird,Cyanocitta cristata,Katy,Harris,Texas,48201,South,West South Central,,,PMID23965756
KC333379,28-Jun-12,bird,Cyanocitta cristata,Houston,Harris,Texas,48201,South,West South Central,,,PMID23965756
KC333378,28-Jun-12,bird,Cyanocitta cristata,Pasadena,Harris,Texas,48201,South,West South Central,,,PMID23965756
KC333380,29-Jun-12,bird,Cyanocitta cristata,Katy,Harris,Texas,48201,South,West South Central,,,PMID23965756
KC736490,2-Jul-12,mosquito,Culex quinquefasciatus,The Woodlands,Montgomery,Texas,48339,South,West South Central,,,PMC3741237
KC736489,2-Jul-12,mosquito,Culex quinquefasciatus,The Woodlands,Montgomery,Texas,48339,South,West South Central,,,PMC3741237
KC736488,2-Jul-12,mosquito,Culex quinquefasciatus,The Woodlands,Montgomery,Texas,48339,South,West South Central,,,PMC3741237
KC736487,2-Jul-12,mosquito,Culex quinquefasciatus,The Woodlands,Montgomery,Texas,48339,South,West South Central,,,PMC3741237
KC736486,2-Jul-12,mosquito,Culex quinquefasciatus,The Woodlands,Montgomery,Texas,48339,South,West South Central,,,PMC3741237
KC736493,3-Jul-12,mosquito,Culex quinquefasciatus,Dallas,Dallas,Texas,48113,South,West South Central,,,PMC3741237
KC736492,3-Jul-12,mosquito,Culex quinquefasciatus,Dallas,Dallas,Texas,48113,South,West South Central,,,PMC3741237
KC736491,3-Jul-12,mosquito,Culex quinquefasciatus,Grand Prairie,Dallas,Texas,48113,South,West South Central,,,PMC3741237
KC333381,4-Jul-12,bird,Cyanocitta cristata,Houston,Harris,Texas,48201,South,West South Central,,,PMID23965756
KC333383,6-Jul-12,bird,Cyanocitta cristata,Houston,Harris,Texas,48201,South,West South Central,,,PMID23965756
KC333382,6-Jul-12,bird,Cyanocitta cristata,Houston,Harris,Texas,48201,South,West South Central,,,PMID23965756
KC333385,11-Jul-12,bird ,Cyanocitta cristata,,Harris,Texas,48201,South,West South Central,,,PMID23965756
KC333384,11-Jul-12,bird,Lanius ludovicianus,,Harris,Texas,48201,South,West South Central,,,PMID23965756
KC333387,18-Jul-12,bird,Passer domesticus,,Harris,Texas,48201,South,West South Central,,,PMID23965756
KC333386,18-Jul-12,bird ,Cyanocitta cristata,,Harris,Texas,48201,South,West South Central,,,PMID23965756
KC333375,4-Aug-12,bird,Passer domesticus,,Harris,Texas,48201,South,West South Central,,,PMID23965756
KC736494,14-Aug-12,mosquito,Culex quinquefasciatus,The Woodlands,Montgomery,Texas,48339,South,West South Central,,,PMC3741237
KC736502,15-Aug-12,mosquito,Culex quinquefasciatus,Garland,Dallas,Texas,48113,South,West South Central,,,PMC3741237
KC736496,15-Aug-12,mosquito,Culex quinquefasciatus,The Woodlands,Montgomery,Texas,48339,South,West South Central,,,PMC3741237
KC736495,16-Aug-12,mosquito,Culex quinquefasciatus,Dallas,Dallas,Texas,48113,South,West South Central,,,PMC3741237
KJ786936,17-Aug-12,bird,Cyanocitta cristata,Kathy,Harris,Texas,48201,South,West South Central,,,PMID25357248
KC736497,20-Aug-12,mosquito,Culex quinquefasciatus,The Woodlands,Montgomery,Texas,48339,South,West South Central,,,PMC3741237
KC736499,21-Aug-12,mosquito,Culex quinquefasciatus,The Woodlands,Montgomery,Texas,48339,South,West South Central,,,PMC3741237
KC736498,22-Aug-12,mosquito,Culex quinquefasciatus,The Woodlands,Montgomery,Texas,48339,South,West South Central,,,PMC3741237
KJ786935,22-Aug-12,bird ,Mimus polyglottos,Houston,Harris,Texas,48201,South,West South Central,,,PMID25357248
KC333374,26-Aug-12,bird,Passer domesticus,,Harris,Texas,48201,South,West South Central,,,PMID23965756
KC736500,28-Aug-12,mosquito,Culex quinquefasciatus,Garland,Dallas,Texas,48113,South,West South Central,,,PMC3741237
KC736501 ,29-Aug-12,mosquito,Culex quinquefasciatus,Garland,Dallas,Texas,48113,South,West South Central,,,PMC3741237
MF175814,4-Sep-12,mosquito,Culex quinquefasciatus,,Denton,Texas,48121,South,West South Central,,,unpublished_TX
MF175813,4-Sep-12,mosquito,Culex quinquefasciatus,,Dallas,Texas,48113,South,West South Central,,,unpublished_TX
MF175812,5-Sep-12,mosquito,Culex quinquefasciatus,,Collin,Texas,48085,South,West South Central,,,unpublished_TX
MF175811,12-Sep-12,mosquito,Culex quinquefasciatus,,Collin,Texas,48085,South,West South Central,,,unpublished_TX
MF175810,17-Sep-12,mosquito,Culex quinquefasciatus,,Tarrant,Texas,48439,South,West South Central,,,unpublished_TX
MF175809,18-Sep-12,mosquito,Culex quinquefasciatus,,Dallas,Texas,48113,South,West South Central,,,unpublished_TX
MF175808,19-Sep-12,mosquito,Culex quinquefasciatus,,Denton,Texas,48121,South,West South Central,,,unpublished_TX
MF175807,21-Sep-12,mosquito,Culex quinquefasciatus,,Ellis,Texas,48139,South,West South Central,,,unpublished_TX
MF175806,24-Sep-12,mosquito,Culex quinquefasciatus,,Denton,Texas,48121,South,West South Central,,,unpublished_TX
KC711059,9-Oct-12,mosquito,Culex restuans,Fairview,Collin,Texas,48085,South,West South Central,,,PMID23965756
MF175815,9-Oct-12,mosquito,Culex quinquefasciatus,,Dallas,Texas,48113,South,West South Central,,,unpublished_TX
MF175817,30-Jul-13,mosquito,Culex quinquefasciatus,,Dallas,Texas,48113,South,West South Central,,,unpublished_TX
MF175829,6-Aug-13,mosquito,Culex quinquefasciatus,,Dallas,Texas,48113,South,West South Central,,,unpublished_TX
MF175827,7-Aug-13,mosquito,Culex quinquefasciatus,,Dallas,Texas,48113,South,West South Central,,,unpublished_TX
MF175828,8-Aug-13,mosquito,Culex quinquefasciatus,,Dallas,Texas,48113,South,West South Central,,,unpublished_TX
MF175826,13-Aug-13,mosquito,Culex quinquefasciatus,,Dallas,Texas,48113,South,West South Central,,,unpublished_TX
MF175825,13-Aug-13,mosquito,Culex quinquefasciatus,,Dallas,Texas,48113,South,West South Central,,,unpublished_TX
MF175824,13-Aug-13,mosquito,Culex quinquefasciatus,,Dallas,Texas,48113,South,West South Central,,,unpublished_TX
MF175823,15-Aug-13,mosquito,Culex quinquefasciatus,,Dallas,Texas,48113,South,West South Central,,,unpublished_TX
MF175822,20-Aug-13,mosquito,Culex quinquefasciatus,,Dallas,Texas,48113,South,West South Central,,,unpublished_TX
MF175821,20-Aug-13,mosquito,Culex quinquefasciatus,,Dallas,Texas,48113,South,West South Central,,,unpublished_TX
MF175816,27-Aug-13,mosquito,Culex quinquefasciatus,,Dallas,Texas,48113,South,West South Central,,,unpublished_TX
MF175820,10-Sep-13,mosquito,Culex quinquefasciatus,,Dallas,Texas,48113,South,West South Central,,,unpublished_TX
MF175819,11-Sep-13,mosquito,Culex quinquefasciatus,,Dallas,Texas,48113,South,West South Central,,,unpublished_TX
MF175818,26-Sep-13,mosquito,Culex quinquefasciatus,,Dallas,Texas,48113,South,West South Central,,,unpublished_TX
MH166904,1-Jan-00,bird,,,Norfolk,Virginia,51710,South,South Atlantic,,,PMID30457531
MH166903,1-Jan-00,bird,,,Norfolk,Virginia,51710,South,South Atlantic,,,PMID30457531
MH166901,1-Jan-00,bird,,,Norfolk,Virginia,51710,South,South Atlantic,,,PMID30457531
MH166882,1-Jan-00,bird,,,Norfolk,Virginia,51710,South,South Atlantic,,,PMID30457531
MH166886,1-Jan-01,mosquito,,,Norfolk,Virginia,51710,South,South Atlantic,,,PMID30457531
MH166915,1-Jan-02,mosquito,,,Norfolk,Virginia,51710,South,South Atlantic,,,PMID30457531
MH166911,1-Jan-02,mosquito,,,Norfolk,Virginia,51710,South,South Atlantic,,,PMID30457531
MH166905,1-Jan-02,bird,,,Norfolk,Virginia,51710,South,South Atlantic,,,PMID30457531
MH166899,1-Jan-02,mosquito,,,Norfolk,Virginia,51710,South,South Atlantic,,,PMID30457531
MH166887,1-Jan-02,mosquito,,,Norfolk,Virginia,51710,South,South Atlantic,,,PMID30457531
MH166883,1-Jan-02,bird,,,Norfolk,Virginia,51710,South,South Atlantic,,,PMID30457531
MH166912,1-Jan-03,mosquito,,,Norfolk,Virginia,51710,South,South Atlantic,,,PMID30457531
MH166906,1-Jan-03,mosquito,,,Norfolk,Virginia,51710,South,South Atlantic,,,PMID30457531
MH166900,1-Jan-03,mosquito,,,Norfolk,Virginia,51710,South,South Atlantic,,,PMID30457531
